pid,cid,time,indexFinger.X,indexFinger.Y,indexFinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperArm.X,upperArm.Y,upperArm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexFingerO.X,indexFingerO.Y,indexFingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperArmO.X,upperArmO.Y,upperArmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
2,40,1.933000,0.246570,1.648798,0.382297,0.218913,1.609763,0.199520,0.190643,1.581332,0.019625,0.165843,1.537464,-0.158616,0.013609,1.478045,-0.330782,-0.047388,1.718886,-0.248414,-0.205759,1.434075,-0.344103,-0.114290,-0.571144,0.101905,0.512207,-0.610244,-0.542191,-0.009473,0.114430,0.070068,-0.102065,0.059195,-0.290992,0.120214,0.049070,-0.045672,0.075508,0.189186,-0.068029,-0.104318,-0.374801,-0.002213
2,41,1.711000,-0.008934,1.377508,0.418187,0.027253,1.405971,0.232874,0.061561,1.436700,0.059263,0.103491,1.448142,-0.120114,0.023230,1.476441,-0.327451,-0.078337,1.716724,-0.264160,-0.195214,1.438443,-0.383480,0.019897,-0.708705,-0.045583,0.530324,-0.474615,-0.534269,0.144788,-0.065836,0.049008,0.097324,-0.048445,-0.374656,0.094281,0.219311,-0.055298,0.100013,0.026550,-0.027596,-0.114411,-0.459421,-0.022899
2,42,1.864000,0.220526,1.870999,0.308514,0.202742,1.770901,0.149533,0.174139,1.695254,-0.016580,0.154144,1.608012,-0.180083,0.007232,1.483094,-0.332008,-0.051696,1.730821,-0.267002,-0.205186,1.432343,-0.347866,-0.207818,-0.548548,0.244834,0.585459,-0.672608,-0.423926,-0.132111,0.132662,0.131851,-0.209727,0.015763,-0.223655,0.179809,0.026794,-0.063809,0.019375,0.190882,-0.057782,-0.100904,-0.377405,0.006783
2,43,1.710000,0.300096,1.946314,0.248323,0.252067,1.834386,0.101229,0.200920,1.742154,-0.049167,0.164525,1.638444,-0.202177,0.005891,1.490546,-0.327657,-0.051848,1.732705,-0.258374,-0.210563,1.430721,-0.335039,-0.208163,-0.465801,0.280425,0.548589,-0.701069,-0.449568,-0.172902,0.194379,0.112316,-0.261882,0.068428,-0.174335,0.135840,0.019860,-0.086831,0.008631,0.241223,-0.043503,-0.095937,-0.381518,0.011833
2,44,1.710000,-0.004160,1.654307,0.411809,0.034473,1.622187,0.228387,0.069199,1.591147,0.049523,0.106915,1.543030,-0.126463,0.014874,1.483464,-0.325919,-0.070891,1.716058,-0.255583,-0.193080,1.436051,-0.372636,-0.093343,-0.708861,0.084310,0.608011,-0.545417,-0.450765,-0.032300,-0.051691,0.096318,-0.058787,-0.084229,-0.304441,0.108674,0.127506,-0.049628,0.103943,0.045596,-0.034809,-0.109649,-0.445119,-0.013131
2,45,1.379000,-0.000323,1.224426,0.379795,0.038255,1.291800,0.205849,0.071993,1.355046,0.041329,0.113244,1.396473,-0.132141,0.025503,1.471818,-0.328969,-0.069266,1.678517,-0.235042,-0.192272,1.438143,-0.372138,0.084901,-0.704604,-0.132397,0.459258,-0.415817,-0.582083,0.240727,-0.061511,0.020131,0.169098,0.007313,-0.437761,0.096448,0.203479,-0.039262,0.250104,0.044086,-0.037116,-0.110266,-0.420036,-0.023982
2,46,1.487000,-0.228086,1.665426,0.353119,-0.127808,1.633006,0.195635,-0.032696,1.595509,0.040529,0.056921,1.542400,-0.110664,0.005997,1.490085,-0.312953,-0.077114,1.717119,-0.252580,-0.189471,1.437758,-0.368762,-0.105272,-0.819431,0.080228,0.681655,-0.466909,-0.340172,-0.072527,-0.221091,0.087702,-0.017445,-0.191261,-0.351949,0.080516,0.156715,-0.059361,0.105490,-0.054192,-0.058305,-0.104291,-0.457566,-0.025880
2,47,1.899000,-0.003242,1.390725,0.408084,0.033046,1.421046,0.222801,0.074840,1.440357,0.048444,0.116652,1.438406,-0.128907,0.016397,1.475520,-0.332188,-0.074607,1.694444,-0.245235,-0.198757,1.436464,-0.376992,0.013630,-0.702999,-0.074250,0.518457,-0.490362,-0.517169,0.118478,-0.078430,0.006819,0.063676,-0.001774,-0.476718,0.065756,0.183171,-0.037521,0.180556,0.050683,-0.040556,-0.105078,-0.432812,-0.023280
2,48,1.821000,-0.182320,1.478009,0.404226,-0.098084,1.487504,0.232779,-0.018690,1.491143,0.068290,0.064774,1.472203,-0.093661,0.017919,1.479589,-0.318171,-0.087514,1.709541,-0.257616,-0.180815,1.434263,-0.393854,-0.010457,-0.796402,-0.021440,0.604889,-0.458843,-0.420348,0.067721,-0.190446,0.028337,0.081145,-0.136869,-0.451838,0.058734,0.275988,-0.046308,0.127735,-0.064772,-0.034800,-0.101871,-0.489555,-0.020529
2,49,1.574000,0.011869,1.464059,0.427906,0.051316,1.470400,0.240993,0.084164,1.478859,0.063387,0.124730,1.464161,-0.113411,0.026360,1.475897,-0.321013,-0.056777,1.706873,-0.249684,-0.187623,1.437236,-0.369878,-0.023332,-0.713830,-0.011472,0.549314,-0.515925,-0.491449,0.085730,-0.054991,0.044386,0.032946,-0.036788,-0.464303,0.087492,0.182498,-0.036908,0.134711,0.062544,-0.060583,-0.106266,-0.436141,-0.020171
2,50,1.942000,-0.282091,1.921211,0.221983,-0.168988,1.812327,0.113543,-0.056559,1.715371,0.002475,0.042345,1.614215,-0.109073,0.014017,1.494982,-0.306425,-0.089758,1.736872,-0.279249,-0.171579,1.433629,-0.390103,-0.315352,-0.825808,0.135082,0.718149,-0.552231,-0.105790,-0.244354,-0.308871,0.041051,-0.121194,-0.304058,-0.358292,0.144394,0.224571,-0.082266,0.014952,-0.198989,-0.066029,-0.116343,-0.543785,-0.014235
2,51,1.899000,-0.221656,1.417620,0.346040,-0.123722,1.440675,0.184296,-0.017223,1.449003,0.038127,0.084091,1.435166,-0.111797,0.039748,1.477788,-0.327998,-0.075792,1.697819,-0.260146,-0.165440,1.440368,-0.405021,0.001039,-0.815080,-0.063723,0.608769,-0.400238,-0.413793,0.080846,-0.270632,0.021317,0.124905,-0.120479,-0.518228,0.087803,0.284121,-0.039488,0.188760,-0.109942,-0.029567,-0.120523,-0.498624,-0.033085
2,52,2.077000,-0.168294,1.673862,0.358907,-0.083253,1.636236,0.193120,-0.005442,1.598554,0.028307,0.074662,1.539320,-0.123983,0.018582,1.485843,-0.341133,-0.074488,1.722478,-0.293086,-0.179182,1.437231,-0.415768,-0.117503,-0.792686,0.081312,0.659854,-0.500400,-0.361769,-0.063344,-0.173372,0.083172,-0.031823,-0.187050,-0.437350,0.122657,0.219707,-0.044498,0.080004,-0.069196,-0.048180,-0.126051,-0.502783,-0.019241
2,53,2.020000,-0.328433,1.626474,0.320443,-0.204512,1.598445,0.180301,-0.082631,1.567072,0.043792,0.032516,1.514979,-0.087177,0.021897,1.485943,-0.308229,-0.077947,1.716937,-0.266638,-0.162971,1.439097,-0.405332,-0.108339,-0.861165,0.048521,0.698376,-0.418318,-0.288112,-0.057139,-0.305115,0.082490,0.054196,-0.255879,-0.477367,0.102647,0.298545,-0.039048,0.113903,-0.174730,-0.061299,-0.124447,-0.550095,-0.033353
2,54,1.432000,0.235561,1.878886,0.279858,0.216371,1.784933,0.114894,0.195424,1.699803,-0.048082,0.184019,1.601226,-0.198994,0.015750,1.487205,-0.349650,-0.044223,1.730282,-0.295404,-0.205275,1.433942,-0.361624,-0.195055,-0.559605,0.218336,0.570319,-0.678925,-0.431347,-0.166307,0.110518,0.098392,-0.258577,0.013357,-0.385371,0.160069,0.015569,-0.073767,0.020401,0.208825,-0.074027,-0.121588,-0.399899,0.013731
2,55,1.510000,0.020394,1.855467,0.311557,0.056103,1.758960,0.151564,0.098628,1.680989,-0.008007,0.146143,1.586425,-0.155529,0.035820,1.487935,-0.349848,-0.045650,1.728923,-0.294300,-0.171996,1.436496,-0.396872,-0.230459,-0.675912,0.194335,0.649676,-0.634714,-0.326811,-0.181623,-0.087689,0.094609,-0.171432,-0.117486,-0.444496,0.131830,0.135128,-0.057062,0.042769,0.017351,-0.054971,-0.123485,-0.456562,-0.006325
2,56,2.299000,0.197787,1.844833,0.255008,0.188708,1.752764,0.087847,0.178153,1.676838,-0.079549,0.180139,1.581798,-0.233970,0.029666,1.483550,-0.401077,-0.035120,1.727907,-0.348588,-0.190817,1.437508,-0.413665,-0.216516,-0.591005,0.183068,0.574351,-0.680851,-0.404734,-0.140598,0.071862,0.073052,-0.224350,-0.028505,-0.456919,0.166823,0.034847,-0.064853,0.019249,0.155046,-0.068161,-0.144825,-0.398841,0.001476
2,57,1.677000,0.008363,1.837483,0.292511,0.043603,1.752736,0.125824,0.080605,1.677084,-0.039246,0.125047,1.582694,-0.188086,0.017982,1.484685,-0.382430,-0.063484,1.720847,-0.335631,-0.190767,1.433095,-0.431428,-0.191211,-0.678847,0.198713,0.640476,-0.615678,-0.374223,-0.153766,-0.053932,0.076723,-0.164713,-0.128135,-0.478788,0.167876,0.123196,-0.056091,0.064565,0.025661,-0.056661,-0.138500,-0.467860,0.002227
2,58,2.210000,0.207775,1.464393,0.357316,0.200495,1.464946,0.167423,0.190022,1.473202,-0.012552,0.189805,1.447394,-0.188451,0.031510,1.470494,-0.379664,-0.038189,1.705142,-0.311294,-0.191276,1.430568,-0.409032,-0.050438,-0.624043,-0.003902,0.477483,-0.573817,-0.550845,0.089817,0.066287,0.000577,-0.060482,0.072624,-0.581889,0.132243,0.107984,-0.030872,0.117590,0.159880,-0.085048,-0.121064,-0.410204,0.000604
2,59,1.955000,-0.138287,1.834678,0.280695,-0.056852,1.746005,0.133229,0.025036,1.667260,-0.011727,0.102336,1.572921,-0.143627,0.020241,1.487770,-0.353772,-0.055476,1.726170,-0.309099,-0.178515,1.432572,-0.417324,-0.227630,-0.768938,0.160409,0.688789,-0.581159,-0.252656,-0.178991,-0.185945,0.070191,-0.111726,-0.186429,-0.500421,0.130581,0.164594,-0.051497,0.043869,-0.034759,-0.095600,-0.129751,-0.488457,-0.007976
2,60,1.577000,0.351444,1.255790,0.277970,0.304693,1.306501,0.102012,0.265434,1.358011,-0.064692,0.230154,1.370054,-0.233799,0.030113,1.466273,-0.367994,-0.016210,1.697049,-0.274391,-0.202791,1.431246,-0.368373,0.009862,-0.519154,-0.114998,0.347459,-0.535311,-0.658376,0.204109,0.153613,-0.038198,-0.067833,0.235560,-0.625606,0.131157,0.011780,-0.032353,0.136266,0.305596,-0.078403,-0.109339,-0.364372,0.002788
2,61,1.731000,0.366239,1.615102,0.332270,0.309387,1.581061,0.154743,0.259742,1.556600,-0.019638,0.226025,1.499394,-0.181903,0.022287,1.472385,-0.347100,-0.034375,1.714067,-0.272649,-0.202532,1.429734,-0.355398,-0.127598,-0.505969,0.055790,0.456937,-0.648873,-0.557576,-0.000618,0.176446,0.025339,-0.197944,0.109466,-0.560176,0.136935,0.026473,-0.041937,0.072074,0.246775,-0.079968,-0.109965,-0.374402,0.008193
2,62,2.743000,0.194423,1.464974,0.403702,0.185871,1.476556,0.213312,0.171730,1.485961,0.031329,0.174280,1.454687,-0.141449,0.019020,1.472396,-0.337491,-0.051082,1.698568,-0.252572,-0.201792,1.430866,-0.362425,-0.022569,-0.620726,-0.023931,0.472534,-0.558323,-0.564530,0.088398,0.073177,0.007597,-0.064000,0.054907,-0.620531,0.124541,0.098137,-0.037524,0.150762,0.162214,-0.073164,-0.114311,-0.396315,0.003233
2,63,3.422000,-0.238254,1.398656,0.348663,-0.133737,1.420691,0.192029,-0.032558,1.439583,0.041894,0.067582,1.417780,-0.104370,0.021561,1.476181,-0.329839,-0.097910,1.680347,-0.248469,-0.178512,1.435217,-0.406204,0.004226,-0.827646,-0.060113,0.617634,-0.385457,-0.399364,0.104017,-0.247290,0.042972,0.130927,-0.098101,-0.628619,0.075635,0.289350,-0.047113,0.225679,-0.094058,-0.008437,-0.110948,-0.485398,-0.026780
2,64,2.245000,0.243257,1.379506,0.353287,0.215427,1.406058,0.168030,0.198097,1.433360,-0.009855,0.192662,1.415226,-0.182595,0.025257,1.469145,-0.369260,-0.050026,1.688107,-0.267480,-0.198873,1.434209,-0.390594,-0.030528,-0.568258,-0.076279,0.420180,-0.552395,-0.599835,0.135910,0.083503,-0.013079,-0.062998,0.105125,-0.665015,0.127119,0.093482,-0.025770,0.187266,0.150629,-0.057318,-0.119525,-0.385809,-0.007593
2,65,1.776000,-0.267274,1.916377,0.202290,-0.157637,1.809979,0.092331,-0.044546,1.717106,-0.023615,0.058575,1.608566,-0.118216,0.024048,1.492025,-0.329611,-0.069467,1.729819,-0.292765,-0.161291,1.437828,-0.416213,-0.314014,-0.817179,0.147508,0.736549,-0.534920,-0.124346,-0.242583,-0.288928,0.071045,-0.097649,-0.328304,-0.525295,0.160817,0.234144,-0.048493,0.050893,-0.200677,-0.091503,-0.127009,-0.543104,-0.024210
2,66,2.797000,0.192497,1.459516,0.380159,0.181629,1.467825,0.191257,0.175453,1.478102,0.010034,0.179100,1.443740,-0.162289,0.023706,1.472965,-0.360229,-0.050689,1.685716,-0.258616,-0.195372,1.432532,-0.388414,-0.050881,-0.609118,-0.036245,0.473753,-0.561768,-0.554900,0.088823,0.055653,-0.004734,-0.080296,0.046676,-0.668591,0.129800,0.117180,-0.030850,0.193674,0.124841,-0.066180,-0.121643,-0.396592,-0.004168
2,67,1.832000,-0.174252,1.654286,0.352112,-0.089843,1.615434,0.187040,-0.000704,1.578086,0.030230,0.087364,1.509092,-0.108520,0.021701,1.481541,-0.340054,-0.087739,1.706571,-0.279521,-0.182196,1.434731,-0.406715,-0.147449,-0.791754,0.021329,0.638891,-0.512592,-0.336846,-0.056756,-0.212622,0.047252,-0.002304,-0.166403,-0.607758,0.105589,0.214237,-0.053491,0.137518,-0.084254,-0.029422,-0.127434,-0.484691,-0.021393
2,68,2.575000,-0.148781,1.830813,0.296829,-0.061225,1.744124,0.152411,0.020581,1.666671,0.005446,0.098083,1.567287,-0.120361,0.018799,1.484366,-0.340010,-0.070842,1.717695,-0.290467,-0.182319,1.437212,-0.403824,-0.220147,-0.776475,0.170311,0.727079,-0.546193,-0.247467,-0.175896,-0.174794,0.083288,-0.109881,-0.215049,-0.581594,0.133991,0.186968,-0.042102,0.093385,-0.075760,-0.066217,-0.129284,-0.479642,-0.021759
2,69,11.853000,0.313489,1.936214,0.241361,0.271313,1.828821,0.088897,0.233180,1.729873,-0.063963,0.216456,1.608018,-0.195915,0.026505,1.488797,-0.336971,-0.040452,1.744419,-0.291037,-0.193625,1.432526,-0.347717,-0.235561,-0.501234,0.227259,0.545202,-0.715909,-0.423228,-0.206834,0.147829,0.062613,-0.335984,-0.029821,-0.541873,0.156138,0.019970,-0.071478,-0.054802,0.225602,-0.045118,-0.118558,-0.400608,0.016710
2,70,2.021000,0.258658,1.637983,0.372855,0.237409,1.605204,0.185953,0.215550,1.573811,0.006497,0.208806,1.499990,-0.159714,0.030577,1.476321,-0.338935,-0.038605,1.716240,-0.267572,-0.192201,1.433495,-0.357232,-0.103420,-0.589323,0.060922,0.511055,-0.621903,-0.518173,-0.037500,0.077963,0.035356,-0.182999,0.037490,-0.651486,0.132978,0.042455,-0.043637,0.083186,0.196854,-0.055928,-0.116503,-0.395061,0.004298
2,71,1.721000,0.009415,1.850066,0.350597,0.044076,1.765144,0.182742,0.073653,1.689862,0.016051,0.120309,1.583459,-0.123767,0.015412,1.487708,-0.329881,-0.066824,1.734455,-0.293781,-0.189830,1.433066,-0.388506,-0.181313,-0.677866,0.199953,0.651437,-0.616092,-0.365968,-0.152752,-0.035658,0.088232,-0.156956,-0.170541,-0.621586,0.156065,0.141777,-0.058924,0.008350,0.028142,-0.053227,-0.124282,-0.481660,-0.001138
2,72,1.233000,-0.004384,1.220905,0.370139,0.037830,1.282234,0.193888,0.083926,1.337461,0.032090,0.132029,1.345902,-0.139993,0.027901,1.467062,-0.316000,-0.073824,1.671189,-0.228914,-0.197190,1.440863,-0.369118,0.068407,-0.705325,-0.149054,0.473160,-0.446779,-0.547526,0.230769,-0.088722,-0.019611,0.092958,0.094576,-0.736643,0.143332,0.175601,-0.018947,0.268975,0.038678,-0.035581,-0.111864,-0.452896,-0.032836
2,73,1.322000,-0.338379,1.282112,0.290872,-0.219357,1.338891,0.152369,-0.098813,1.380619,0.025072,0.027067,1.371523,-0.103328,0.022930,1.473933,-0.317045,-0.100040,1.698573,-0.283674,-0.163563,1.440089,-0.432590,0.096323,-0.852755,-0.094755,0.614115,-0.301956,-0.418795,0.175614,-0.326157,0.045204,0.249649,-0.098103,-0.714212,0.115947,0.380684,-0.013562,0.182856,-0.199866,-0.006104,-0.124557,-0.569577,-0.047557
2,74,1.432000,-0.273808,1.930756,0.205908,-0.170346,1.818378,0.090260,-0.064708,1.718394,-0.021943,0.032780,1.594746,-0.109059,0.006250,1.495393,-0.327198,-0.066793,1.739283,-0.297423,-0.180514,1.442817,-0.416256,-0.298010,-0.803038,0.171463,0.718131,-0.582434,-0.110396,-0.243704,-0.288524,0.033140,-0.047164,-0.330009,-0.680495,0.156541,0.234686,-0.053640,0.019168,-0.217273,-0.155509,-0.134201,-0.564264,-0.029702
2,75,1.267000,0.347107,1.617847,0.313920,0.285009,1.589830,0.136590,0.241660,1.560135,-0.037276,0.210961,1.483366,-0.196060,0.003916,1.476807,-0.357404,-0.042574,1.717718,-0.292565,-0.219847,1.426581,-0.355879,-0.113504,-0.495531,0.039796,0.448796,-0.652705,-0.564234,-0.016653,0.157943,0.008690,-0.245976,0.079292,-0.711701,0.137869,0.004610,-0.060948,0.047434,0.337854,-0.075988,-0.108543,-0.364504,0.027356
2,76,1.542000,0.002214,1.387210,0.421913,0.033346,1.417560,0.235347,0.071752,1.439287,0.060797,0.116300,1.403411,-0.107087,0.021850,1.472651,-0.326731,-0.072355,1.699580,-0.264473,-0.190451,1.434978,-0.402942,0.006056,-0.693194,-0.087673,0.499785,-0.505083,-0.526467,0.128905,-0.072445,-0.019013,0.034983,-0.001409,-0.792909,0.125785,0.229617,-0.024644,0.166320,0.033365,-0.041893,-0.122400,-0.502560,-0.015708
2,77,1.421000,0.002935,1.860183,0.328827,0.038792,1.774411,0.161642,0.072019,1.694789,-0.003119,0.120898,1.578507,-0.131137,0.017623,1.487064,-0.344508,-0.062872,1.741197,-0.318628,-0.188253,1.433447,-0.400232,-0.186644,-0.682649,0.189233,0.639639,-0.626381,-0.358469,-0.164715,-0.049662,0.076716,-0.147148,-0.204054,-0.706853,0.173343,0.141005,-0.054394,-0.031039,0.035484,-0.045888,-0.128994,-0.484968,0.002177
2,78,1.477000,0.301669,1.941539,0.198446,0.253531,1.831872,0.048982,0.207867,1.735648,-0.101862,0.196397,1.605154,-0.225974,0.002580,1.487623,-0.370378,-0.051933,1.727291,-0.312902,-0.216576,1.429804,-0.373451,-0.195777,-0.465371,0.268436,0.555068,-0.694381,-0.454569,-0.190600,0.191674,0.108105,-0.346718,-0.078807,-0.643540,0.170229,-0.000962,-0.077435,0.014423,0.256517,-0.060538,-0.116716,-0.386834,0.024366
2,79,1.388000,0.190535,1.672219,0.377207,0.180556,1.639999,0.189266,0.169518,1.601632,0.007810,0.177476,1.510596,-0.147475,0.027435,1.478358,-0.352267,-0.046361,1.724393,-0.296287,-0.193788,1.434016,-0.388178,-0.105794,-0.614309,0.066367,0.512488,-0.617284,-0.507538,-0.043465,0.062414,0.043543,-0.163383,-0.055871,-0.761189,0.142928,0.089255,-0.051545,0.047007,0.158444,-0.039926,-0.127167,-0.442207,-0.001850
2,80,1.257000,0.242671,1.877628,0.306907,0.210774,1.786075,0.142675,0.187603,1.704640,-0.021664,0.192077,1.583397,-0.156310,0.021735,1.486248,-0.338369,-0.038248,1.733661,-0.284771,-0.192388,1.430045,-0.370936,-0.216474,-0.536786,0.185777,0.555298,-0.687435,-0.437648,-0.153583,0.107201,0.091969,-0.261044,-0.105443,-0.708541,0.151381,0.075373,-0.065175,-0.004730,0.187916,-0.058157,-0.106121,-0.431863,0.008195
2,81,1.365000,-0.210517,1.881969,0.290564,-0.124155,1.788892,0.148132,-0.034503,1.702189,0.010362,0.052185,1.577302,-0.090998,0.017914,1.491889,-0.320982,-0.083439,1.735898,-0.300719,-0.168478,1.436273,-0.419063,-0.254590,-0.781073,0.134173,0.693813,-0.580932,-0.219308,-0.197282,-0.226817,0.045188,-0.031013,-0.290186,-0.754393,0.148006,0.243774,-0.054532,0.022281,-0.149043,-0.031090,-0.131298,-0.577191,-0.019614
2,82,1.576000,-0.004826,1.881616,0.302175,0.031390,1.787211,0.140690,0.072870,1.700114,-0.018069,0.124226,1.574762,-0.141209,0.011177,1.488951,-0.347827,-0.076631,1.728667,-0.299992,-0.200055,1.434725,-0.390387,-0.229691,-0.679516,0.188795,0.650553,-0.629119,-0.335152,-0.190057,-0.065638,0.087787,-0.165772,-0.186051,-0.744034,0.151085,0.107228,-0.072843,0.035971,0.040088,-0.032543,-0.132185,-0.465001,0.004190
2,83,1.602000,-0.225367,1.653197,0.363170,-0.129716,1.621843,0.201568,-0.036537,1.588873,0.044780,0.057591,1.500806,-0.084857,0.020489,1.484546,-0.323052,-0.069505,1.721495,-0.290392,-0.172341,1.437086,-0.410840,-0.101820,-0.812290,0.062542,0.676732,-0.479288,-0.341858,-0.054291,-0.222503,0.073580,0.046403,-0.186379,-0.798775,0.136415,0.257164,-0.042424,0.090118,-0.105903,-0.070237,-0.131391,-0.537501,-0.020108
2,84,1.345000,0.010352,1.387062,0.398310,0.047255,1.415656,0.213586,0.088031,1.438002,0.038499,0.128801,1.393485,-0.130091,0.037182,1.476301,-0.344229,-0.064630,1.698484,-0.273904,-0.179699,1.437741,-0.400133,0.004253,-0.705862,-0.067790,0.515714,-0.487149,-0.522960,0.128423,-0.076318,-0.014645,0.013288,0.012124,-0.852322,0.085776,0.194401,-0.035636,0.175260,0.015170,-0.020263,-0.118124,-0.461790,-0.021371
2,85,1.489000,-0.321125,1.626631,0.284603,-0.196086,1.598430,0.143670,-0.067690,1.560803,0.017819,0.044857,1.470034,-0.093377,0.027544,1.483863,-0.333008,-0.077317,1.714693,-0.302606,-0.159388,1.437792,-0.428605,-0.104000,-0.862902,0.033563,0.696395,-0.429333,-0.277911,-0.062298,-0.339089,0.030347,0.101007,-0.176583,-0.819885,0.112519,0.299490,-0.033576,0.119466,-0.185304,-0.049132,-0.130697,-0.546555,-0.030231
2,86,1.500000,0.012728,1.392899,0.391082,0.050680,1.419064,0.205327,0.097297,1.434646,0.032365,0.138157,1.384991,-0.134506,0.032392,1.472481,-0.343700,-0.057601,1.702075,-0.278240,-0.185160,1.434951,-0.396721,0.002720,-0.709200,-0.070666,0.519213,-0.496887,-0.515128,0.109775,-0.091177,-0.014667,-0.018921,0.034260,-0.855908,0.129143,0.187520,-0.026916,0.151272,0.048069,-0.064020,-0.122407,-0.450239,-0.012200
2,87,1.733000,-0.181223,1.485017,0.392045,-0.102096,1.495091,0.218676,-0.013423,1.489887,0.058814,0.067767,1.419473,-0.087258,0.018376,1.477040,-0.319980,-0.082617,1.712866,-0.274607,-0.180688,1.434453,-0.406054,-0.034603,-0.785369,-0.060345,0.586799,-0.466221,-0.425799,0.050843,-0.219298,-0.020568,0.071487,-0.076690,-0.851104,0.113817,0.282360,-0.024187,0.113715,-0.073014,-0.041015,-0.119573,-0.516994,-0.022980
2,88,1.432000,0.016558,1.663175,0.392488,0.048301,1.631469,0.206638,0.090679,1.589616,0.031997,0.135878,1.490075,-0.112724,0.027348,1.480009,-0.341662,-0.047369,1.714180,-0.283884,-0.183057,1.434806,-0.392595,-0.112325,-0.700812,0.044966,0.571330,-0.574153,-0.450257,-0.059998,-0.084624,0.020717,-0.088348,-0.098940,-0.826426,0.134625,0.158981,-0.037846,0.098110,0.056066,-0.076288,-0.120410,-0.456819,-0.009313
2,89,1.377000,0.237015,1.869538,0.293840,0.209007,1.777750,0.128922,0.196087,1.690433,-0.033047,0.199583,1.562394,-0.160869,0.015237,1.485112,-0.338274,-0.043519,1.726041,-0.282861,-0.206711,1.433418,-0.355990,-0.207799,-0.539631,0.199248,0.570042,-0.670654,-0.442322,-0.171218,0.090700,0.091674,-0.287555,-0.091060,-0.755684,0.154500,0.039304,-0.066937,0.028688,0.210774,-0.078103,-0.117336,-0.413652,0.007791
2,90,1.566000,-0.323008,1.628445,0.287895,-0.195178,1.602307,0.148943,-0.064584,1.567496,0.022343,0.049930,1.476027,-0.087100,0.029130,1.480433,-0.327882,-0.083967,1.720804,-0.287157,-0.162803,1.437950,-0.417777,-0.084257,-0.865505,0.074989,0.734393,-0.397174,-0.286208,-0.075394,-0.329857,0.071041,0.087363,-0.180838,-0.828788,0.109430,0.281566,-0.041107,0.082596,-0.207915,-0.064362,-0.121479,-0.531413,-0.036151
2,91,1.609000,0.010805,1.890717,0.305208,0.047314,1.792493,0.145873,0.087885,1.700782,-0.010050,0.132228,1.567845,-0.126421,0.009331,1.489076,-0.337110,-0.055215,1.729602,-0.289342,-0.201434,1.434359,-0.371713,-0.231781,-0.678550,0.201057,0.650675,-0.635665,-0.329030,-0.203698,-0.063241,0.071811,-0.186018,-0.174984,-0.793215,0.150886,0.109031,-0.072304,0.023788,0.063425,-0.104080,-0.125089,-0.434560,0.001814
2,92,1.433000,-0.230979,1.646329,0.318037,-0.139341,1.613452,0.154124,-0.044062,1.576911,0.000974,0.042867,1.481171,-0.127052,0.004915,1.482525,-0.370525,-0.083195,1.716915,-0.334425,-0.189349,1.435210,-0.458944,-0.102718,-0.805914,0.055319,0.667363,-0.496669,-0.339973,-0.051096,-0.233426,0.035736,0.041581,-0.153677,-0.853041,0.140534,0.288488,-0.032063,0.096951,-0.098765,-0.078475,-0.136564,-0.526755,-0.019651
2,93,1.566000,0.009639,1.471486,0.393553,0.047784,1.476276,0.206735,0.093612,1.475436,0.032780,0.131840,1.408895,-0.129664,0.018337,1.473022,-0.346840,-0.071725,1.699222,-0.267064,-0.198875,1.433128,-0.398494,-0.033397,-0.710038,-0.017563,0.562597,-0.507510,-0.489451,0.061811,-0.083959,0.007750,-0.061227,0.014020,-0.876061,0.124713,0.175004,-0.027194,0.154804,0.052076,-0.045923,-0.124290,-0.453523,-0.013876
2,94,1.543000,-0.175201,1.477114,0.383194,-0.092547,1.477332,0.210341,-0.007209,1.475667,0.051655,0.066675,1.408343,-0.099321,0.012296,1.477109,-0.328624,-0.083898,1.701634,-0.272422,-0.190667,1.436339,-0.404931,-0.037351,-0.791764,-0.030957,0.618351,-0.473110,-0.400734,0.063132,-0.203271,0.004108,0.049185,-0.042429,-0.871283,0.119918,0.285232,-0.029136,0.162596,-0.052746,-0.055066,-0.116157,-0.493071,-0.022802
2,95,1.334000,-0.314616,1.643252,0.285547,-0.189630,1.615276,0.144135,-0.056830,1.567189,0.026521,0.055009,1.465514,-0.073513,0.017245,1.483122,-0.312153,-0.082909,1.707508,-0.262151,-0.177192,1.436749,-0.392074,-0.105197,-0.863092,0.019939,0.701026,-0.432672,-0.272555,-0.093743,-0.377014,0.012193,0.052645,-0.143749,-0.854442,0.110671,0.262499,-0.034485,0.144354,-0.149748,-0.074146,-0.116549,-0.511562,-0.027800
